DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Longitude,Latitude,LocQual,Source,Comments,,,,,
2030,LTL-3578A,,,8663,60,,charcoal,,13119,Praia di Mare (Grotta della Madonna),US 1025,cave,15.7667,39.9167,A,Calcagnile et al. 2010,,,,,,
2031,LTL-3579A,,,4684,50,,horn,Capra,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,Quarta et al. 2013,,,,,,
2032,LTL-3581A,,,4880,45,,charcoal,,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,"Quarta, G., Larocca, F., D'Elia, M., Gaballo, V., Macchia, M., Palestra, G. and Calcagnile, L., 2013. Radiocarbon Dating the Exploitation Phases of the Grotta della Monaca Cave in Calabria, Southern Italy: A Prehistoric Mine for the Extraction of Iron and Copper. Radiocarbon, 55(2ﾖ3), pp.1246-1251.; http://radon-b.ufg.uni-kiel.de/samples/7361",,,,,,
2033,LTL-3582A,,,4935,45,,charcoal,,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,"Quarta, G., Larocca, F., D'Elia, M., Gaballo, V., Macchia, M., Palestra, G. and Calcagnile, L., 2013. Radiocarbon Dating the Exploitation Phases of the Grotta della Monaca Cave in Calabria, Southern Italy: A Prehistoric Mine for the Extraction of Iron and Copper. Radiocarbon, 55(2ﾖ3), pp.1246-1251.; http://radon-b.ufg.uni-kiel.de/samples/7361",,,,,,
2034,LTL-3583A,,,5183,50,,charcoal,,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,"Quarta, G., Larocca, F., D'Elia, M., Gaballo, V., Macchia, M., Palestra, G. and Calcagnile, L., 2013. Radiocarbon Dating the Exploitation Phases of the Grotta della Monaca Cave in Calabria, Southern Italy: A Prehistoric Mine for the Extraction of Iron and Copper. Radiocarbon, 55(2ﾖ3), pp.1246-1251.; http://radon-b.ufg.uni-kiel.de/samples/7361",,,,,,
2035,LTL-3584A,,,5010,50,,charcoal,,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,"Quarta, G., Larocca, F., D'Elia, M., Gaballo, V., Macchia, M., Palestra, G. and Calcagnile, L., 2013. Radiocarbon Dating the Exploitation Phases of the Grotta della Monaca Cave in Calabria, Southern Italy: A Prehistoric Mine for the Extraction of Iron and Copper. Radiocarbon, 55(2ﾖ3), pp.1246-1251.; http://radon-b.ufg.uni-kiel.de/samples/7361",,,,,,
2036,LTL-3587A,,,5827,55,,charcoal,,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,"Quarta, G., Larocca, F., D'Elia, M., Gaballo, V., Macchia, M., Palestra, G. and Calcagnile, L., 2013. Radiocarbon Dating the Exploitation Phases of the Grotta della Monaca Cave in Calabria, Southern Italy: A Prehistoric Mine for the Extraction of Iron and Copper. Radiocarbon, 55(2ﾖ3), pp.1246-1251.; http://radon-b.ufg.uni-kiel.de/samples/7361",,,,,,
2037,LTL-3588A,,,5245,50,,charcoal,,6672,Grotta della Monaca,,cave,15.9756,39.6249,A,"Quarta, G., Larocca, F., D'Elia, M., Gaballo, V., Macchia, M., Palestra, G. and Calcagnile, L., 2013. Radiocarbon Dating the Exploitation Phases of the Grotta della Monaca Cave in Calabria, Southern Italy: A Prehistoric Mine for the Extraction of Iron and Copper. Radiocarbon, 55(2ﾖ3), pp.1246-1251.; http://radon-b.ufg.uni-kiel.de/samples/7361",,,,,,
2038,LTL-3589A,,,4240,50,,bone,Homo sapiens,25840,Casetta Mistici,T. 2 (q. BM-BI 34),cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2039,LTL-3590A,,,4089,50,,,,25840,Casetta Mistici,T. 3,cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2040,LTL-3591A,,,3989,40,,charcoal,Quercus,25927,"Torre della Chiesaccia, Roma",,settlement,12.4836,41.7895,A,Carboni and Anzidei 2013,,,,,,
2041,LTL-3592A,,,3996,40,,charcoal,Ulmus,25927,"Torre della Chiesaccia, Roma",,settlement,12.4836,41.7895,A,Carboni and Anzidei 2013,,,,,,
2042,LTL-3593A,,,4011,50,,charcoal,Prunus,25927,"Torre della Chiesaccia, Roma",,settlement,12.4836,41.7895,A,Carboni and Anzidei 2013,,,,,,
2043,LTL-3594A,,,4453,45,,bone,Bos taurus,25925,Tor Pagnotta,US454,settlement,12.496,41.8007,A,Anzidei and Carboni 2020,,,,,,
2044,LTL-3595A,,,4599,45,,charcoal,Rhamnus sp.,25925,Tor Pagnotta,US454,settlement,12.496,41.8007,A,Anzidei and Carboni 2020,,,,,,
2045,LTL-3607A,,,4279,45,,bone,Homo sapiens,31032,Ora /Auer Kiechlberg,,burial,11.29876808,46.34720204,C,Mottes and Nicolis 2019,,,,,,
2046,LTL-3608A,,,4268,35,,bone,Homo sapiens,31032,Ora /Auer Kiechlberg,,burial,11.29876808,46.34720204,C,Mottes and Nicolis 2019,,,,,,
2047,LTL-3639A,,,3798,45,,bone,,25926,"Tornambe', Enna",hut 1,settlement,14.1097,37.4062,A,Pacciarelli et al. 2015,,,,,,
2048,LTL-3641A,,,3732,35,,bone,,25926,"Tornambe', Enna",hut 1,settlement,14.1097,37.4062,A,Pacciarelli et al. 2015,,,,,,
2049,LTL-3643A,,,3709,40,,bone,,25926,"Tornambe', Enna",hut 1,settlement,14.1097,37.4062,A,Pacciarelli et al. 2015,,,,,,
2050,LTL-3649A,,,3765,45,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani et al. 2017,,,,,,
2051,LtL-3650a,,,4131,50,,charcoal,,18665,Case Bastione,US1033,settlement,14.226189,37.611734,A,Giannitrapani 2013,,,,,,
2052,LTL-3651A,,,3893,45,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani et al. 2017,,,,,,
2053,LTL-3653A,,,3625,50,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
2054,LTL-3654A,,,3511,45,,charcoal,,18665,Case Bastione,"Hut 2, abandonment",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
2055,LTL-3655A,,,3552,35,,seed,,18665,Case Bastione,"Hut 1, Phase 4?",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
2056,LTL-3656A,,,3612,35,,charcoal,,18665,Case Bastione,"Hut 1, Phase 4b (collapse)",settlement,14.226189,37.611734,A,Jung and Weninger 2015; Hinz et al. 2012,,,,,,
2057,LTL-3657A,,,3699,45,,charcoal,,18665,Case Bastione,,settlement,14.226189,37.611734,A,Giannitrapani et al. 2017,,,,,,
2058,LTL-3668A,,,4629,35,,bone,Homo Sapiens,10024,Ponte San Pietro,,,11.6024,42.5281,B,Skeates 1994,,,,,,
2059,LTL-3696A,,,4833,60,,,,25932,"Piazza Brignole, Genova",,,8.944206,44.40862,A,Maggi and Pearce 2013,,,,,,
2060,LTL-3697A,,,4929,50,,,,25932,"Piazza Brignole, Genova",,,8.944206,44.40862,A,Maggi and Pearce 2013,,,,,,
2061,LTL-3698A,,,5086,50,,,,25932,"Piazza Brignole, Genova",,,8.944206,44.40862,A,Maggi and Pearce 2013,,,,,,
2062,LTL-3699,,,5041,50,,,,25932,"Piazza Brignole, Genova",,,8.944206,44.40862,A,Maggi and Pearce 2013,,,,,,
2063,LTL-3736A,,,4265,40,,charcoal,,16616,Salve,tomb 7,settlement,18.3,39.8667,B,Quarta et al. 2014,,,,,,
2064,LTL-3773A,,,3150,40,,bone,Homo Sapiens,25944,Castello Pignatelli,,settlement,16.084,40.9689,A,Radina et al. 2017,,,,,,
2065,LTL-3810A,,,6764,60,,bone collagen,Capra,16715,Pulo di Molfetta,,settlement,16.5757,41.1946,A,Binder et al. 2018,,,,,,
2066,LTL-3830A,,,3232,42,,,,25942,Carluva,,settlement,16.1345,41.0268,A,Radina et al. 2017,,,,,,
2067,LTL-3944A,,,2980,45,,bone,animal,5709,Gradiscje di Codroipo,"GRDC 07, TA, area 2, SU 310, layer 2 (BR2-BF1)",,12.9819,45.9529,B,Tasca 2004; Capuzzo et al. 2014,,,,,,
2068,LTL-3945A,,,3076,50,,bone,animal,5709,Gradiscje di Codroipo,"GRDC 07, TA, area 2, SU 348 (BR2-BF1)",,12.9819,45.9529,B,Tasca 2004; Capuzzo et al. 2014,,,,,,
2069,LTL-3946A,,,2959,45,,bone,animal,5709,Gradiscje di Codroipo,"GRDC 06, TC, area 1, SU 61 (bottom) H3 (BR2-BF1)",,12.9819,45.9529,B,Tasca 2004; Capuzzo et al. 2014,,,,,,
2070,LTL-3948A,,,3044,40,,bone,animal,5709,Gradiscje di Codroipo,"GRDC 08, TC, area 1, SU 132 (BR-BF)",,12.9819,45.9529,B,Tasca 2004; Capuzzo et al. 2014,,,,,,
2071,LTL-3949A,,,2895,55,,bone,animal,5709,Gradiscje di Codroipo,"GRDC 08, TC, area 1, SU 142 (BR-BF)",,12.9819,45.9529,B,Tasca 2004; Capuzzo et al. 2014,,,,,,
2072,LTL-404A,,,3886,40,,,,25760,"Canelles, Selargius",SU 1056,settlement   ,9.1629,39.2597,B,Melis et al. 2007,,,,,,
2073,LTL-4120A,,,6004,45,,charcoal,,393,"Isolino di Varese, Biandronno","US 304, N section 2008",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
2074,LTL-4121A,,,5901,50,,charcoal,,393,"Isolino di Varese, Biandronno","US 308, N section / 2008",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
2075,LTL-4122A,,,6247,45,,charcoal,,393,"Isolino di Varese, Biandronno","US 318, N section /2008",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
2076,LTL-4123A,,,5972,50,,charcoal,,393,"Isolino di Varese, Biandronno","S face, sample 1/2008",settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,,,,,,
2077,LTL-4131A,,,5723,45,,bone,Homo Sapiens,25859,Grotta di S. Barbara,grave,cave,17.2441,40.9709,A,Arena and Larocca 2014,,,,,,
2078,LTL-4132a,,,5972,50,,wood,,393,"Isolino di Varese, Biandronno","S face, sample 1/2008",settlement ,8.7333,45.8167,B,Pearce 2013,,,,,,
2079,LTL-4133A,,,4850,30,,bone,Homo Sapiens,25859,Grotta di S. Barbara,grave,cave,17.2441,40.9709,A,Arena and Larocca 2014,,,,,,
2080,LTL-413A,,,5804,45,,bone,Homo Sapiens,25859,Grotta di S. Barbara,grave,cave,17.2441,40.9709,A,Arena and Larocca 2014,,,,,,
2081,LTL-4183A,,,4253,45,,charcoal,,10902,Maddalena di Muccia,,settlement   ,13.059,43.075,B,Anzidei and Carboni 2020,,,,,,
2082,LTL-4196A,,,3799,35,,bone,Homo Sapiens,4516,Fontanile di Raim,,burial,11.7598,42.5442,C,Manfredini et al. 2009,,,,,,
2083,LTL-4197A,,,4121,45,,,,31044,Bau su Matutzu,,,9.157212,39.37306,B,Melis 2013,,,,,,
2084,LTL-4198A,,,3547,45,,charcoal,,6673,Monte Meana cave,"S.U. 4, hearth",cave,8.7084,39.0411,A,Buosi et al. 2015,,,,,,
2085,LTL-4199A,,,3555,50,,charcoal,,6673,Monte Meana cave,S.U. 8 hearth,cave,8.7084,39.0411,A,Buosi et al. 2015,,,,,,
2086,LTL-4231A,,,8885,65,,charcoal,,25875,Levane,,,11.6242,43.5006,A,Lo Vetro and Martini 2016,,,,,,
2087,LTL-4247A,,,6127,40,,seed,Triticum dicoccum,3407,Pavia di Udine,,settlement,13.2962,45.992,B,Martínez-Grau et al 2020,,,,,,
2088,LTL-4249A,,,6112,45,,seed,Triticum dicoccum,3407,Pavia di Udine,,settlement,13.2962,45.992,B,Martínez-Grau et al 2020,,,,,,
2089,LTL-4250A,,,6106,40,,seed,Hordeum sp. or Triticum sp,3407,Pavia di Udine,,settlement,13.2962,45.992,B,Martínez-Grau et al 2020,,,,,,
2090,LTL-4252A,,,5743,45,,seed,Triticum Timopheevi,3407,Pavia di Udine,,settlement,13.2962,45.992,B,Martínez-Grau et al 2020,,,,,,
2091,LTL-4253A,,,6077,40,,seed,Triticum dicoccum,3407,Pavia di Udine,,settlement,13.2962,45.992,B,Martínez-Grau et al 2020,,,,,,
2092,LTL-4254A,,,5560,45,,seed,Hordeum sp.,3407,Pavia di Udine,,settlement,13.2962,45.992,B,Martínez-Grau et al 2020,,,,,,
2093,LTL-427A,,,6739,60,,,,1624,Porto Badisco,,,18.4833,40.0667,B,Fiorentino et al. 2013,,,,,,
2094,LTL-4291A,,,3106,35,,charcoal (twig),Leguminosae,12106,Portella,"Hut Z , sub-phase B.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2095,LTL-4292A,,,3418,35,,charcoal (twig),Erica,11824,"Filo Braccio, Filicudie","Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2096,LTL-4293A,,,3498,40,,charcoal (twig),Erica arborea,11824,"Filo Braccio, Filicudie",Hut F,settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2097,LTL-4294A,,,3455,80,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2098,LTL-4295A,,,3518,35,,charcoal (twig),Prunus,11824,"Filo Braccio, Filicudie","Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2099,LTL-4296A,,,3410,40,,charcoal (twig),Pomoideae,11824,"Filo Braccio, Filicudie",Hut F,settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2100,LTL-4297A,,,3477,45,,charcoal (twig),Myrtus,11824,"Filo Braccio, Filicudie","Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2101,LTL-4298A,,,3516,45,,charcoal (twig),Arbutus unedo,11824,"Filo Braccio, Filicudie","Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2102,LTL-4299A,,,3449,45,,charcoal (twig),Erica,11824,"Filo Braccio, Filicudie","Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2103,LTL-4300A,,,3829,45,,charcoal (twig),Erica,11824,"Filo Braccio, Filicudie","Hut F, Use level; Use level; Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2104,LTL-4301A,,,3466,50,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2105,LTL-4302A,,,3643,45,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2106,LTL-4303A,,,3630,45,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2107,LTL-4304A,,,3589,45,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2108,LTL-4305A,,,3529,45,,charcoal (twig),Pistacia,11824,"Filo Braccio, Filicudie","Hut F, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2109,LTL-4306A,,,3546,45,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2110,LTL-4307A,,,3621,45,,grain,Hordeum vulgare,11824,"Filo Braccio, Filicudie","Area L, Fill on the floor",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2111,LTL-4308A,,,3256,45,,charcoal (twig),Arbutus unedo,11824,"Filo Braccio, Filicudie","Hut G, Use level; Use level; Hut G, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2112,LTL-4309A,,,3535,45,,charcoal (twig),Erica,11824,"Filo Braccio, Filicudie",Hut F,settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2113,LTL-4310A,,,3449,50,,seed,Vitis,11824,"Filo Braccio, Filicudie",Hut F,settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2114,LTL-4311A,,,3316,45,,charcoal (twig),Leguminosae,11824,"Filo Braccio, Filicudie","Hut G, Use level; Use level; Hut G, Use level",settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2115,LTL-4312A,,,3556,45,,charcoal (twig),Erica,11824,"Filo Braccio, Filicudie",Hut F,settlement,14.5783,38.5576,A,Alberti 2013,,,,,,
2116,LTL-4313A,,,3039,45,,charcoal (twig),Olea,12106,Portella,"Hut Z , sub-phase B.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2117,LTL-4314A,,,2934,45,,charcoal (twig),Olea,12106,Portella,"Hut Z , sub-phase B.; Burnt layer over the floor; Hut Z , sub-phase B.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2118,LTL-4315A,,,3002,45,,charcoal (twig),Olea,12106,Portella,"Hut Z , sub-phase B.; Burnt layer over the floor; Hut Z , sub-phase B.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2119,LTL-4316A,,,3141,40,,charcoal (twig),Populus/Salix,12106,Portella,"Hut Z2 , sub-phase B.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2120,LTL-4317A,,,3019,50,,charcoal (twig),Erica,12106,Portella,"Hut Q2 , sub-phase A.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2121,LTL-4318A,,,3179,40,,charcoal (twig),Olea,12106,Portella,"Hut R2 , sub-phase A.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2122,LTL-4320A,,,3183,45,,charcoal (twig),Erica,12106,Portella,"Hut S , sub-phase A.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2123,LTL-4321A,,,3007,45,,charcoal (twig),Olea europaea,31045,Panarea,,settlement   ,15.064509,38.637451,B,Caracuta et al 2012,,,,,,
2124,LTL-4322A,,,2700,45,,charcoal (twig),Olea europaea,31045,Panarea,,settlement   ,15.064509,38.637451,B,Caracuta et al 2012,,,,,,
2125,LTL-4323A,,,3580,50,,charcoal (twig),Erica,12106,Portella,"Hut S , sub-phase A.; Floor; Hut S , sub-phase A.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2126,LTL-4324A,,,3580,50,,charcoal (twig),Erica,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2127,LTL-4324A,,,3183,45,,charcoal (twig),Erica,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2128,LTL-4324A,,,3019,50,,charcoal (twig),Erica,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2129,LTL-4324A,,,3003,60,,charcoal (twig),Erica,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2130,LTL-4324A,,,4124,45,,charcoal (twig),Leguminosae,12106,Portella,"Hut T , sub-phase A.; Fill over the floor; Hut T , sub-phase A.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2131,LTL-4324A,,,3106,35,,charcoal (twig),Leguminosae,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2132,LTL-4324A,,,3029,50,,charcoal (twig),Leguminosae,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2133,LTL-4324A,,,3179,40,,charcoal (twig),Olea,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2134,LTL-4324A,,,3039,45,,charcoal (twig),Olea,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2135,LTL-4324A,,,3002,45,,charcoal (twig),Olea,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2136,LTL-4324A,,,2934,45,,charcoal (twig),Olea,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2137,LTL-4324A,,,3141,40,,charcoal (twig),Populus/Salix,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2138,LTL-4324A,,,3016,45,,seed,Vitis,12106,Portella,,settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2139,LTL-4324A,,,5140,50,,charcoal,,14103,Molino Casarotto,,settlement,11.4661,45.5311,A,Biagi and D'Amico. 2013,,,,,,
2140,LTL-4325A,,,3016,45,,seed,Vitis,12106,Portella,"Hut P , sub-phase A.",settlement,14.8698,38.5738,A,Alberti 2015,,,,,,
2141,LTL-4347A,,,3051,40,,charcoal,,5710,Anzola,SU 2010 (BR1),,11.1865,44.5504,B,Desantis et al. 2011; Capuzzo et al. 2014,,,,,,
2142,LTL-4348A,,,2976,45,,charcoal,,5710,Anzola,SU 27 (BR1),,11.1865,44.5504,B,Desantis et al. 2011; Capuzzo et al. 2014,,,,,,
2143,LTL-4349A,,,3092,45,,charcoal,,5710,Anzola,SU 26 (BR1),,11.1865,44.5504,B,Desantis et al. 2011; Capuzzo et al. 2014,,,,,,
2144,LTL-437A,,,6334,50,,,,13120,"Defensola A, Gargano",,mine (flint),16.1482,41.8989,A,Fiorentino et al. 2013,,,,,,
2145,LTL-4380A,,,1624,30,-25.5,wood,Pistacia lentiscus,11812,Faragola,layer F,bathhouse,15.5599,41.2282,B,Caracuta et al. 2014,,,,,,
2146,LTL-4381A,,,1741,50,-26.1,wood,Quercus,11812,Faragola,layer 26,bathhouse,15.5599,41.2282,B,Caracuta et al. 2014,,,,,,
2147,LTL-4382A,,,1725,40,-27.9,wood,Quercus,11812,Faragola,layer 8,bathhouse,15.5599,41.2282,B,Caracuta et al. 2014,,,,,,
2148,LTL-4383A,,,1826,45,-24.2,wood,Quercus,11812,Faragola,layer N,bathhouse,15.5599,41.2282,B,Caracuta et al. 2014,,,,,,
2149,LTL-4385A,,,1577,35,-25.7,wood,Quercus,11812,Faragola,,bathhouse,15.5599,41.2282,B,Caracuta et al. 2014,,,,,,
2150,LTL-438A,,,6417,55,,,,13120,"Defensola A, Gargano",,mine (flint),16.1482,41.8989,A,Fiorentino et al. 2013,,,,,,
2151,LTL-4456A,,,4209,45,,charcoal,,16616,Salve,tomb 7,settlement,18.3,39.8667,B,Quarta et al. 2014,,,,,,
2152,LTL-4458A,,,4212,45,,charcoal,,16616,Salve,tomb 7,settlement,18.3,39.8667,B,Quarta et al. 2014,,,,,,
2153,LTL-4477A,,,3546,45,,bone,Homo Sapiens,5707,Arano,"Grave 16, right femur (shaft fragment) from a mature adult male (BA)",cemetery,11.1844,45.4842,B,Valzogher et al. 2012; Capuzzo et al. 2014,,,,,,
2154,LTL-4478A,,,3566,40,,bone,Homo Sapiens,5707,Arano,Grave 17,cemetery,11.1844,45.4842,B,Valzogher et al. 2012,,,,,,
2155,LTL-4480A,,,3562,45,,bone,Homo Sapiens,5707,Arano,Grave 21,cemetery,11.1844,45.4842,B,Valzogher et al. 2012,,,,,,
2156,LTL-4481A,,,3547,45,,bone,Homo Sapiens,5707,Arano,"Grave 28, 5th left metatarsal from a mature adult female (BA)",cemetery,11.1844,45.4842,B,Valzogher et al. 2012; Capuzzo et al. 2014,,,,,,
2157,LTL-4482A,,,3479,45,,bone,Homo Sapiens,5707,Arano,"Grave 68, 4th right metacarpal from a young adult, possibly female (BA)",cemetery,11.1844,45.4842,B,Valzogher et al. 2012; Capuzzo et al. 2014,,,,,,
2158,LTL-4483A,,,3917,45,,bone,Homo Sapiens,5707,Arano,Grave 64,cemetery,11.1844,45.4842,B,Valzogher et al. 2012; Capuzzo et al. 2014,,,,,,
2159,LTL-4500A,,,6741,50,,,,13120,"Defensola A, Gargano",,mine (flint),16.1482,41.8989,A,Fiorentino et al. 2013,,,,,,
2160,LTL-4535D,,,4063,45,,bone,Homo Sapiens,16616,Salve,,settlement,18.3,39.8667,B,Quarta et al. 2014,,,,,,
2161,LTL-4536A,,,6983,50,,bone collagen,Capra,16715,Pulo di Molfetta,,settlement,16.5757,41.1946,A,Binder et al. 2018,,,,,,
2162,LTL-4562A,,,6422,50,,charcoal,,31033,Riccione – Via Berlinguer,,settlement,12.64257923,43.9858796,B,Bernabò Brea et al 2017,,,,,,
2163,LTL-4564A,,,4749,45,,wood,Quercus sp.,11809,"Faenza - Via Bisaura, Ravenna, Emilia Romagna",US 217,settlement,11.8772,44.2897,A,Gobbo 2010,,,,,,
2164,LTL-4565A,,,4624,40,,charcoal,Populus/Salix sp.,11809,"Faenza - Via Bisaura, Ravenna, Emilia Romagna",,settlement,11.8772,44.2897,A,Miari 2011,,,,,,
2165,LTL-4568A,,,1681,40,-23.4,wood,,11684,"Badia Polesine, Rovigo, Veneto",US1097D,settlement,11.5183,45.0672,B,Malaguti et al. 2011,,,,,,
2166,LTL-4569A,,,5357,50,,,,12247,Vicofertile,,settlement,10.2757,44.7869,A,Maffi 2014,,,,,,
2167,LTL-4570a,,,5488,45,,,,12079,"Parma - Via Guidorossi, Parma, Emilia Romagna",T.29,settlement,10.2961,44.7856,B,Faccchinetti 2012,,,,,,
2168,LTL-4571a,,,5740,45,,,,12247,Vicofertile,T.2,settlement,10.2757,44.7869,A,Faccchinetti 2012,,,,,,
2169,LTL-4572a,,,5842,40,,,,25895,Ponte Ghiara,T.5,settlement,10.011,44.8364,A,Facchinetti 2012,,,,,,
2170,LTL-4573a,,,5520,45,,,,12079,"Parma - Via Guidorossi, Parma, Emilia Romagna",T.28,settlement,10.2961,44.7856,B,Faccchinetti 2012,,,,,,
2171,LTL-4577A,,,6290,45,,,,13120,"Defensola A, Gargano",,mine (flint),16.1482,41.8989,A,Fiorentino et al. 2013,,,,,,
2172,LTL-4799A,,,4324,40,,charcoal,Fraxinus sp.,25925,Tor Pagnotta,T. 2,settlement,12.496,41.8007,A,Anzidei and Carboni 2020,,,,,,
2173,LTL-4800A,,,4235,40,,bone,Homo sapiens,25840,Casetta Mistici,T. 5,cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2174,LTL-4801A,,,4448,50,,bone,Homo sapiens,25840,Casetta Mistici,"T. 6, ind. B",cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2175,LTL-4802A,,,4766,45,,bone,Homo sapiens,25840,Casetta Mistici,"T. 6, ind. A",cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2176,LTL-4803A,,,4797,45,,bone,Homo sapiens,25840,Casetta Mistici,T. 7,cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2177,LTL-4804A,,,4763,50,,bone,Homo sapiens,25840,Casetta Mistici,T. 8,cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2178,LTL-4805A,,,4671,50,,bone,Homo sapiens,25840,Casetta Mistici,T. 9,cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2179,LTL-4808A,,,3502,45,,bone,Bos taurus,25840,Casetta Mistici,T. 9,cemetery,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
2180,LTL-4812A,,,3770,50,,charcoal,Buxus sempervirens,25840,Casetta Mistici,,cemetery,12.6022,41.8821,A,Carboni and Anzidei 2013,,,,,,
2181,LTL-4813A,,,4677,45,,bone,Homo sapiens,31046,"Sgurgola, Valle Anagnina - tomba ",,burial,13.15,41.66,C,Anzidei and Carboni 2020,,,,,,
2182,LTL-4815A,,,4649,45,,charcoal,Quercus sp.,31047,Ponte delle Sette Miglia T. 3,T. 3,burial,12.60291119,41.8430794,A,Anzidei and Carboni 2020,,,,,,
2183,LTL-4818A,,,5205,40,,charcoal,Quercus sp,25840,Casetta Mistici,"T. 5, bottom of chamber",burial,12.6022,41.8821,A,Anzidei and Carboni 2020,,,,,,
